   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.0100    0.0000 8.2472e+05
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   0.6993    0.0000 5.9409e+07
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   1.3886    0.0000 1.1452e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.0779    0.0000 1.1821e+08
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   2.7672    0.0000 8.9319e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   3.4566    0.0000 6.0517e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.1459    0.0000 3.9682e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   4.8352    0.0000 2.5945e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   5.5245    0.0000 1.7279e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.2138    0.0000 1.1737e+07
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   6.9031    0.0000 8.1374e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   7.5924    0.0000 5.7494e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.2817    0.0000 4.1356e+06
   8.9710    0.0000 3.0245e+06
   8.9710    0.0000 3.0245e+06
   8.9710    0.0000 3.0245e+06
   8.9710    0.0000 3.0245e+06
   8.9710    0.0000 3.0245e+06
   8.9710    0.0000 3.0245e+06
   8.9710    0.0000 3.0245e+06
   8.9710    0.0000 3.0245e+06
