y,dNdeta,dNdy,PreEq,Hydro
0,2240,2.86165,2.74147,0.120187
0,2240,2.71864,2.60658,0.112065
0,2240,2.58827,2.46644,0.121822
0,2240,2.74927,2.62394,0.125322
0,2240,2.84657,2.72681,0.11976
0,2240,2.72784,2.61434,0.113495
0,2240,2.91601,2.79731,0.118705
0,2240,2.84948,2.73375,0.115729
0,2240,2.68478,2.56491,0.119865
0,2240,2.67786,2.55816,0.119693
0,2240,2.96395,2.84681,0.117136
0,2240,2.9066,2.77916,0.127441
0,2240,2.61305,2.49166,0.121387
0,2240,2.58339,2.46409,0.119296
0,2240,3.0479,2.93799,0.109913
0,2240,2.57986,2.45443,0.125421
0,2240,2.68578,2.56057,0.125208
0,2240,2.68989,2.57872,0.111167
0,2240,2.61431,2.48929,0.125019
0,2240,2.97402,2.85553,0.118483
0,2240,2.68507,2.57672,0.108349
0,2240,2.94922,2.83551,0.113705
0,2240,2.62831,2.5084,0.119917
0,2240,2.58767,2.47275,0.114924
0,2240,2.45785,2.33966,0.118188
0,2240,2.72502,2.60644,0.118578
0,2240,2.72248,2.59786,0.124623
0,2240,2.62543,2.50207,0.123363
0,2240,2.41505,2.2991,0.11595
0,2240,2.86063,2.74773,0.112901
0,2240,2.52019,2.38998,0.130218
0,2240,2.8167,2.70077,0.115932
0,2240,2.80923,2.69017,0.119062
0,2240,2.4982,2.38762,0.110582
0,2240,2.485,2.37544,0.109558
0,2240,2.53395,2.41741,0.116537
0,2240,2.88012,2.76548,0.114635
0,2240,2.52708,2.40859,0.11849
0,2240,3.19645,3.08311,0.113338
0,2240,2.6854,2.56526,0.120136
0,2240,2.51771,2.40424,0.113473
0,2240,2.87198,2.75734,0.114637
0,2240,2.59047,2.46078,0.129686
0,2240,2.97206,2.84251,0.129553
0,2240,2.66466,2.54429,0.120373
0,2240,2.80283,2.68624,0.11659
0,2240,2.91588,2.7947,0.121175
0,2240,2.99243,2.88302,0.109411
0,2240,2.42498,2.30286,0.122118
0,2240,2.69475,2.57227,0.122477
0,2240,2.81976,2.70033,0.119428
0,2240,2.48848,2.3672,0.121281
0,2240,2.55247,2.43412,0.118354
0,2240,2.77133,2.65439,0.11694
0,2240,2.98611,2.86903,0.117078
0,2240,2.57514,2.45672,0.118418
0,2240,2.627,2.5067,0.1203
0,2240,2.59338,2.47226,0.12112
0,2240,2.75738,2.63214,0.12524
0,2240,2.6626,2.54764,0.114954
0,2240,2.71113,2.59823,0.112902
0,2240,2.92986,2.81442,0.11544
0,2240,2.83406,2.71594,0.118124
0,2240,2.74382,2.6261,0.11772
0,2240,2.82635,2.71262,0.113735
0,2240,2.77441,2.65542,0.118992
0,2240,2.64892,2.531,0.117918
0,2240,2.54301,2.42397,0.11904
0,2240,2.60341,2.48407,0.119342
0,2240,2.69823,2.57772,0.120509
0,2240,2.43157,2.31128,0.120295
0,2240,2.69571,2.57778,0.117932
0,2240,2.92599,2.80713,0.118858
0,2240,2.80986,2.69226,0.117597
0,2240,2.81945,2.7046,0.114854
0,2240,2.53898,2.42189,0.11709
0,2240,2.82655,2.70525,0.121296
0,2240,2.7461,2.62737,0.118735
0,2240,2.88953,2.76998,0.119548
0,2240,2.91586,2.79608,0.119786
0,2240,2.94017,2.81991,0.120267
0,2240,2.70111,2.58023,0.120882
0,2240,2.72414,2.60675,0.117396
0,2240,2.61032,2.48423,0.126095
0,2240,2.77148,2.65203,0.119454
0,2240,2.79774,2.68145,0.116292
0,2240,2.86133,2.7536,0.107727
0,2240,2.95429,2.84426,0.110033
0,2240,2.79787,2.68304,0.114826
0,2240,2.86382,2.7427,0.121127
0,2240,2.68569,2.57577,0.109918
0,2240,2.89859,2.77878,0.11981
0,2240,3.34841,3.226,0.122408
0,2240,2.81374,2.69439,0.119359
0,2240,2.7885,2.66516,0.12334
0,2240,2.68093,2.55928,0.121649
0,2240,2.60957,2.49223,0.117344
0,2240,2.83598,2.71132,0.124667
0,2240,3.00754,2.89239,0.115157
0,2240,2.76015,2.6361,0.124049
0,2240,3.01007,2.89736,0.112712
0,2240,2.81786,2.69105,0.12681
0,2240,2.69094,2.57274,0.118202
0,2240,2.875,2.76159,0.113409
0,2240,2.77594,2.6595,0.116439
0,2240,2.74224,2.62363,0.11861
0,2240,2.71278,2.58461,0.128173
0,2240,2.81971,2.71072,0.108987
0,2240,2.55799,2.4339,0.124096
0,2240,2.55602,2.44214,0.113888
0,2240,2.76574,2.64742,0.118323
0,2240,2.59577,2.46772,0.128058
0,2240,2.37693,2.25646,0.120474
0,2240,2.78058,2.66462,0.115962
0,2240,2.4941,2.38591,0.108191
0,2240,2.58188,2.45986,0.122021
0,2240,2.5967,2.47376,0.12294
0,2240,2.87267,2.75173,0.120934
0,2240,2.86733,2.74801,0.119323
0,2240,2.6352,2.53038,0.10482
0,2240,2.70906,2.59404,0.115014
0,2240,2.92064,2.80798,0.112657
0,2240,2.53116,2.4129,0.118252
0,2240,2.63063,2.50456,0.126069
0,2240,2.75458,2.64105,0.113525
0,2240,2.62067,2.50396,0.116709
0,2240,2.57583,2.4524,0.123428
0,2240,2.78376,2.6606,0.123156
0,2240,2.66054,2.54338,0.117164
0,2240,2.82495,2.70439,0.120564
0,2240,3.06009,2.93413,0.12596
0,2240,2.83252,2.71777,0.114758
0,2240,2.76222,2.64613,0.116083
0,2240,2.70267,2.58976,0.112904
0,2240,2.56982,2.45125,0.118565
0,2240,2.66666,2.54778,0.11888
0,2240,2.64951,2.5319,0.117618
0,2240,2.85951,2.73997,0.119547
0,2240,2.56443,2.43888,0.125552
0,2240,2.78666,2.67689,0.109777
0,2240,3.05922,2.94257,0.116654
0,2240,2.5832,2.46111,0.122083
0,2240,2.92318,2.8063,0.11688
0,2240,2.70778,2.59243,0.115345
0,2240,2.66384,2.5467,0.117132
0,2240,2.6254,2.50229,0.123113
0,2240,2.31112,2.19129,0.119835
0,2240,2.66442,2.55006,0.114356
0,2240,2.67554,2.55947,0.116075
0,2240,2.7923,2.66855,0.123751
0,2240,2.90045,2.77773,0.122717
0,2240,3.10084,2.9755,0.125338
0,2240,2.79135,2.67685,0.114506
0,2240,2.75543,2.63638,0.11905
0,2240,2.84426,2.71761,0.126651
0,2240,2.93171,2.8138,0.117908
0,2240,2.88616,2.77248,0.113674
0,2240,2.54458,2.42331,0.121267
0,2240,2.75428,2.6406,0.11368
0,2240,2.86394,2.74638,0.117555
0,2240,2.80642,2.68476,0.121657
0,2240,2.54218,2.42676,0.115413
0,2240,2.61061,2.4867,0.123911
0,2240,2.66993,2.54511,0.124825
0,2240,2.88022,2.75725,0.122966
0,2240,3.02319,2.90761,0.115584
0,2240,2.89015,2.76471,0.125444
0,2240,2.59859,2.48244,0.116148
0,2240,2.89175,2.77527,0.116484
0,2240,2.88448,2.76127,0.123205
0,2240,2.77897,2.65632,0.122651
0,2240,2.49573,2.38394,0.111794
0,2240,2.68199,2.5623,0.119692
0,2240,2.58495,2.47286,0.112092
0,2240,2.88744,2.76704,0.120404
0,2240,2.7053,2.57749,0.127801
0,2240,2.94944,2.82885,0.120593
0,2240,2.60833,2.49054,0.117784
0,2240,2.91926,2.80021,0.119053
0,2240,2.61763,2.50026,0.117369
0,2240,2.83227,2.71235,0.119916
0,2240,2.8333,2.70691,0.126385
0,2240,2.36632,2.24748,0.118841
0,2240,2.89574,2.7821,0.11364
0,2240,2.93241,2.80719,0.125213
0,2240,2.90941,2.79991,0.109496
0,2240,2.65003,2.52258,0.127448
0,2240,2.61855,2.50099,0.117556
0,2240,2.84721,2.73123,0.11598
0,2240,2.78198,2.65619,0.125794
0,2240,2.7518,2.63429,0.117511
0,2240,2.97025,2.84655,0.123696
0,2240,2.80505,2.68035,0.124701
0,2240,2.71683,2.59543,0.121404
0,2240,2.55468,2.42803,0.126653
0,2240,2.92699,2.80482,0.122176
0,2240,3.09474,2.977,0.117735
0,2240,2.88848,2.76647,0.122009
0,2240,2.70471,2.58125,0.123465
0,2240,2.48029,2.35884,0.121453
0,2240,2.57508,2.46259,0.112493
0,2240,2.5525,2.43518,0.117316
0,2240,2.66343,2.54361,0.119817
0,2240,2.72205,2.60666,0.11539
0,2240,2.57123,2.44476,0.126474
0,2240,2.50207,2.38765,0.11442
0,2240,2.73903,2.61861,0.12042
0,2240,2.81836,2.69076,0.127602
0,2240,2.62449,2.51351,0.110977
0,2240,2.553,2.43628,0.116716
0,2240,2.87592,2.76144,0.114476
0,2240,2.5746,2.4592,0.1154
0,2240,2.5988,2.48322,0.115588
0,2240,2.76912,2.65222,0.116896
0,2240,2.8867,2.7785,0.108197
0,2240,2.76094,2.6437,0.117244
0,2240,2.66944,2.54768,0.121752
0,2240,2.60117,2.48625,0.114913
0,2240,2.76954,2.64092,0.128614
0,2240,2.62141,2.5083,0.113113
0,2240,2.62433,2.51218,0.112145
0,2240,2.66264,2.54425,0.118393
0,2240,2.54499,2.4241,0.120896
0,2240,3.08555,2.96396,0.121589
0,2240,2.93848,2.82029,0.118189
0,2240,2.65453,2.52943,0.125102
0,2240,2.75105,2.62634,0.124706
0,2240,2.72639,2.59837,0.128017
0,2240,2.73512,2.61519,0.11993
0,2240,2.65773,2.53895,0.118781
0,2240,2.84905,2.73794,0.111118
0,2240,2.62045,2.50045,0.119992
0,2240,2.65751,2.53309,0.124426
0,2240,2.77663,2.66014,0.116484
0,2240,2.71792,2.60042,0.117501
0,2240,2.57564,2.45613,0.119513
0,2240,2.92616,2.80936,0.116799
0,2240,2.51155,2.38867,0.122874
0,2240,2.65818,2.53065,0.127534
0,2240,2.72979,2.61205,0.117746
0,2240,2.80613,2.68536,0.120773
0,2240,2.71809,2.60738,0.110709
0,2240,2.6597,2.54488,0.114823
0,2240,2.60202,2.48695,0.11507
0,2240,2.60252,2.4737,0.128826
0,2240,2.83147,2.71308,0.11839
0,2240,3.0336,2.91917,0.11443
0,2240,3.02678,2.90959,0.117193
0,2240,2.58276,2.47473,0.108024
0,2240,2.54065,2.41767,0.122981
0,2240,2.96469,2.85464,0.11005
0,2240,2.83091,2.71311,0.117804
0,2240,2.79238,2.67003,0.122353
0,2240,2.75748,2.63318,0.1243
0,2240,2.68818,2.57407,0.114111
0,2240,2.62471,2.50941,0.115308
0,2240,2.72515,2.6058,0.119351
0,2240,2.69837,2.58183,0.116531
0,2240,2.51599,2.39735,0.118637
0,2240,2.74538,2.62411,0.121269
0,2240,2.77838,2.6629,0.115475
0,2240,2.70028,2.58186,0.11842
0,2240,2.98593,2.86674,0.119196
0,2240,2.5981,2.48226,0.115842
0,2240,2.6171,2.49302,0.124076
0,2240,3.07342,2.95544,0.117979
0,2240,2.80715,2.67918,0.127968
0,2240,2.35548,2.23211,0.123373
0,2240,2.57537,2.45874,0.116625
0,2240,2.66544,2.54559,0.119848
0,2240,2.64109,2.51641,0.124685
0,2240,2.54725,2.43098,0.116272
0,2240,2.61657,2.49666,0.119916
0,2240,2.96033,2.84142,0.118909
0,2240,2.82511,2.70967,0.115438
0,2240,2.97864,2.85819,0.120454
0,2240,2.75257,2.63493,0.117644
0,2240,2.76267,2.64852,0.11415
0,2240,2.57974,2.46248,0.11726
0,2240,2.71518,2.59939,0.115786
0,2240,2.67636,2.55774,0.118622
0,2240,2.87725,2.76514,0.112108
0,2240,2.68199,2.55817,0.123827
0,2240,2.50569,2.38319,0.122497
0,2240,2.67224,2.55548,0.11676
0,2240,2.55354,2.43285,0.120692
0,2240,2.5911,2.47738,0.11372
0,2240,2.79451,2.6752,0.119307
0,2240,2.6105,2.48846,0.122042
0,2240,3.04974,2.9312,0.118539
0,2240,2.54452,2.42546,0.119057
0,2240,2.80864,2.69102,0.117621
0,2240,2.69894,2.5849,0.114034
0,2240,2.60528,2.49258,0.112701
0,2240,2.68678,2.55971,0.127065
0,2240,2.75077,2.64153,0.109241
0,2240,2.63705,2.51984,0.117207
0,2240,2.64989,2.5297,0.120186
0,2240,3.09791,2.97382,0.124091
0,2240,2.80901,2.69756,0.111444
0,2240,2.59809,2.4716,0.126494
0,2240,2.81537,2.69186,0.123519
0,2240,2.62189,2.50561,0.116284
0,2240,2.73349,2.6136,0.119885
0,2240,2.78579,2.66651,0.119277
0,2240,2.84841,2.72992,0.118489
0,2240,2.53011,2.41158,0.118529
0,2240,2.93901,2.82384,0.115172
