y,dNdeta,dNdy,PreEq,Hydro
0,2240,1.80486,1.69203,0.112833
0,2240,1.60036,1.4923,0.108064
0,2240,4.30402,4.12239,0.181633
0,2240,3.07157,2.98058,0.0909883
0,2240,3.45097,3.30061,0.150364
0,2240,1.89692,1.74725,0.149671
0,2240,2.08254,2.00179,0.0807548
0,2240,1.56268,1.4402,0.122482
0,2240,2.31248,2.22122,0.0912649
0,2240,3.98038,3.85364,0.126743
0,2240,1.37717,1.3172,0.0599743
0,2240,1.00023,0.792556,0.207671
0,2240,5.58138,5.43919,0.142189
0,2240,2.28811,2.17055,0.11756
0,2240,3.99084,3.8236,0.167243
0,2240,2.25409,2.05761,0.196486
0,2240,2.67717,2.61615,0.0610207
0,2240,2.37809,2.24639,0.131705
0,2240,0.445603,0.342649,0.102955
0,2240,2.9642,2.82374,0.140456
0,2240,1.37736,1.24513,0.132224
0,2240,1.18316,1.07795,0.105209
0,2240,2.53813,2.4331,0.105033
0,2240,4.72363,4.60838,0.115247
0,2240,2.17555,2.07187,0.103684
0,2240,1.72224,1.62891,0.0933254
0,2240,2.8516,2.63184,0.219761
0,2240,3.21707,3.0941,0.122962
0,2240,2.52986,2.41303,0.116835
0,2240,2.39136,2.25505,0.136313
0,2240,1.28412,1.14673,0.137388
0,2240,2.97985,2.93025,0.0495985
0,2240,2.37188,2.28341,0.0884769
0,2240,2.33933,2.11809,0.221241
0,2240,2.96713,2.86055,0.106579
0,2240,2.62096,2.49821,0.122746
0,2240,3.56645,3.48494,0.0815156
0,2240,1.07154,0.894799,0.176743
0,2240,2.38225,2.23458,0.147672
0,2240,1.99405,1.84843,0.145617
0,2240,1.73203,1.60361,0.128418
0,2240,1.8119,1.67616,0.135741
0,2240,2.42527,2.36683,0.0584322
0,2240,1.55549,1.47947,0.0760179
0,2240,1.29521,1.20348,0.0917351
0,2240,1.21468,1.00694,0.207738
0,2240,1.57806,1.42002,0.158034
0,2240,1.50024,1.40049,0.0997458
0,2240,3.89409,3.81871,0.075379
0,2240,3.79019,3.67557,0.114624
0,2240,1.44053,1.36748,0.0730475
0,2240,4.38313,4.28839,0.0947398
0,2240,7.34287,7.18761,0.155258
0,2240,2.236,2.13675,0.0992434
0,2240,2.91552,2.71943,0.196088
0,2240,2.29117,2.21148,0.0796826
0,2240,2.36995,2.00363,0.366323
0,2240,2.26197,2.11986,0.142116
0,2240,2.36271,2.25805,0.104655
0,2240,3.88269,3.74036,0.142333
0,2240,2.01954,1.85618,0.163363
0,2240,3.18293,3.09674,0.0861966
0,2240,3.48015,3.32338,0.156766
0,2240,3.50655,3.35776,0.148791
0,2240,3.50416,3.35947,0.144692
0,2240,1.59666,1.42329,0.17337
0,2240,1.5353,1.40729,0.128009
0,2240,3.93546,3.80788,0.127581
0,2240,3.14202,3.01334,0.128685
0,2240,1.30996,1.2289,0.0810593
0,2240,5.65154,5.58928,0.0622597
0,2240,3.27738,3.14232,0.135066
0,2240,6.18104,6.09891,0.0821376
0,2240,5.32752,5.23005,0.0974669
0,2240,3.38822,3.32001,0.0682142
0,2240,1.99226,1.88224,0.110019
0,2240,2.48988,2.40743,0.0824568
0,2240,1.68186,1.56585,0.116006
0,2240,1.46378,1.39213,0.0716557
0,2240,2.99517,2.94108,0.0540928
0,2240,1.2899,1.16356,0.126341
0,2240,1.36431,1.22307,0.141239
0,2240,1.58153,1.47157,0.109956
0,2240,2.29816,2.21643,0.0817276
0,2240,2.65456,2.5278,0.126768
0,2240,3.96397,3.88885,0.0751125
0,2240,2.59461,2.41537,0.17924
0,2240,1.09245,1.02152,0.0709308
0,2240,3.70412,3.48864,0.215473
0,2240,2.39569,2.19539,0.200304
0,2240,2.11835,1.99334,0.12501
0,2240,2.2235,2.05957,0.16393
0,2240,4.03601,3.88017,0.155842
0,2240,2.31171,2.24793,0.0637818
0,2240,3.13864,2.9939,0.144746
0,2240,2.40275,2.30498,0.0977656
0,2240,3.44181,3.36273,0.0790813
0,2240,2.84073,2.68233,0.158405
0,2240,1.90153,1.75953,0.141997
0,2240,5.32228,5.14478,0.177499
0,2240,1.66967,1.51778,0.151892
0,2240,4.39638,4.28934,0.10704
0,2240,2.40491,2.17108,0.233823
0,2240,2.20118,2.11566,0.0855179
0,2240,1.2345,1.08818,0.146322
0,2240,3.09013,2.95502,0.135102
0,2240,3.40032,3.23146,0.168859
0,2240,2.35328,2.18155,0.171734
0,2240,1.27254,1.12219,0.150353
0,2240,1.23395,1.10305,0.130896
0,2240,1.0799,0.990883,0.0890214
0,2240,2.94849,2.76317,0.18532
0,2240,1.89638,1.79843,0.0979441
0,2240,2.58614,2.5201,0.0660415
0,2240,5.507,5.45355,0.0534559
0,2240,2.96271,2.86794,0.0947659
0,2240,3.67459,3.6275,0.0470853
0,2240,1.41111,1.36028,0.0508235
0,2240,1.74558,1.62279,0.122797
0,2240,1.14512,1.07082,0.0743004
0,2240,2.68474,2.55437,0.130366
0,2240,2.67549,2.54275,0.132737
0,2240,2.14912,1.98971,0.159407
0,2240,1.39976,1.32753,0.0722288
0,2240,1.41033,1.29636,0.113967
0,2240,4.54977,4.4803,0.069472
0,2240,1.19581,1.07565,0.120162
0,2240,12.7053,12.6406,0.0646791
0,2240,1.97209,1.80158,0.170509
0,2240,2.8534,2.78957,0.063838
0,2240,2.38089,2.24156,0.13933
0,2240,2.34674,2.26608,0.0806618
0,2240,2.20093,2.06675,0.134177
0,2240,2.93633,2.78728,0.149042
0,2240,2.71435,2.63235,0.0820007
0,2240,2.04629,1.96968,0.0766069
0,2240,3.34242,3.13537,0.207048
0,2240,2.08119,1.91954,0.161646
0,2240,2.0878,1.98167,0.106129
0,2240,3.21039,3.11774,0.0926573
0,2240,1.68003,1.62075,0.0592802
0,2240,3.06371,2.89826,0.16545
0,2240,2.05021,1.84737,0.202842
0,2240,4.60746,4.45404,0.153422
0,2240,2.55173,2.45764,0.0940891
0,2240,3.23231,3.16765,0.0646509
0,2240,1.39906,1.1277,0.271358
0,2240,2.08853,1.98163,0.106902
0,2240,2.34798,2.21991,0.12807
0,2240,5.57903,5.46325,0.115775
0,2240,3.91374,3.83363,0.0801129
0,2240,2.21289,1.97118,0.241712
0,2240,5.97284,5.77969,0.193158
0,2240,1.87319,1.60691,0.266283
0,2240,1.79382,1.66519,0.128629
0,2240,3.26825,3.18048,0.0877717
0,2240,1.83704,1.74035,0.0966845
0,2240,0.880126,0.751454,0.128672
0,2240,0.502747,0.411681,0.091066
0,2240,1.84753,1.7705,0.0770277
0,2240,9.41733,9.24812,0.169213
0,2240,1.12386,0.946886,0.176973
0,2240,2.39676,2.34688,0.0498805
0,2240,2.477,2.34266,0.134338
0,2240,2.01992,1.95428,0.0656467
0,2240,2.5747,2.48705,0.0876576
0,2240,3.11588,2.97839,0.137492
0,2240,2.58682,2.45586,0.130958
0,2240,2.33131,2.07594,0.255362
0,2240,2.8266,2.71437,0.112237
0,2240,1.91381,1.78417,0.129635
0,2240,0.949981,0.888384,0.0615965
0,2240,3.07979,2.8709,0.208892
0,2240,1.35621,1.22984,0.126368
0,2240,2.38893,2.29918,0.0897461
0,2240,2.17961,2.08239,0.0972217
0,2240,1.22348,1.1098,0.113684
0,2240,3.72929,3.62444,0.104847
0,2240,0.612407,0.461165,0.151242
0,2240,1.87249,1.77823,0.094267
0,2240,3.29438,3.19878,0.0956019
0,2240,0.869099,0.740616,0.128483
0,2240,3.42086,3.30125,0.119612
0,2240,1.48609,1.2665,0.219591
0,2240,5.33233,5.18371,0.148621
0,2240,1.96032,1.8483,0.112019
0,2240,2.36672,2.23549,0.131225
0,2240,2.57408,2.44912,0.124951
0,2240,1.64404,1.5201,0.12394
0,2240,1.75954,1.63052,0.129021
0,2240,0.921892,0.816334,0.105559
0,2240,1.28281,1.2006,0.0822094
0,2240,2.61894,2.44974,0.169201
0,2240,2.99037,2.88416,0.106207
0,2240,3.12317,2.92926,0.193911
0,2240,2.90742,2.80175,0.105671
0,2240,1.37718,1.24068,0.136507
0,2240,2.16533,2.01133,0.154002
0,2240,2.09526,2.01842,0.0768387
0,2240,2.75586,2.65877,0.0970869
0,2240,0.548715,0.384871,0.163844
0,2240,1.31198,1.17509,0.13689
0,2240,2.95989,2.85074,0.109159
0,2240,2.05169,1.97959,0.0721008
0,2240,3.17297,2.92736,0.245614
0,2240,1.97341,1.84783,0.125579
0,2240,1.23257,1.07983,0.152738
0,2240,2.44096,2.34803,0.09293
0,2240,0.741749,0.578967,0.162783
0,2240,4.2959,4.17319,0.122707
0,2240,1.04564,0.943731,0.101906
0,2240,4.20886,4.11842,0.0904389
0,2240,3.06045,2.94144,0.119009
0,2240,7.93083,7.76519,0.165637
0,2240,2.27454,2.13631,0.138233
0,2240,1.01534,0.904878,0.11046
0,2240,1.46643,1.38284,0.0835957
0,2240,4.09995,3.99009,0.109864
0,2240,0.882514,0.743386,0.139128
0,2240,4.37169,4.26176,0.10993
0,2240,3.06488,3.00141,0.0634705
0,2240,1.05014,0.959633,0.0905096
0,2240,3.32522,3.23533,0.0898829
0,2240,1.99251,1.81828,0.174231
0,2240,2.78652,2.70083,0.0856878
0,2240,2.41421,2.25159,0.162622
0,2240,0.900538,0.802476,0.0980621
0,2240,3.12993,3.02344,0.106488
0,2240,1.4884,1.33272,0.15568
0,2240,1.84101,1.74628,0.0947341
0,2240,1.69077,1.54,0.150774
0,2240,2.07281,1.95771,0.115096
0,2240,4.12979,4.00861,0.121184
0,2240,1.76881,1.6438,0.125014
0,2240,2.15255,2.09065,0.061902
0,2240,1.69565,1.5351,0.160542
0,2240,1.77691,1.67278,0.104126
0,2240,1.80354,1.66745,0.136095
0,2240,3.25375,3.17633,0.077419
0,2240,2.13211,2.09687,0.035245
0,2240,1.84122,1.72646,0.114759
0,2240,6.90627,6.72249,0.183779
0,2240,2.83116,2.7547,0.0764598
0,2240,2.15138,2.04167,0.109707
0,2240,1.09353,0.889128,0.204406
0,2240,0.996878,0.76686,0.230018
0,2240,2.45078,2.36786,0.0829261
0,2240,3.51394,3.3457,0.168246
0,2240,5.60213,5.4463,0.155829
0,2240,1.89786,1.77428,0.123572
0,2240,2.31495,2.23672,0.0782345
0,2240,16.8373,16.6993,0.13803
0,2240,5.10107,5.03783,0.063241
0,2240,1.07243,0.915823,0.156602
0,2240,1.87197,1.70788,0.164093
0,2240,4.74007,4.63448,0.105594
0,2240,1.6261,1.53949,0.0866118
0,2240,5.97983,5.8668,0.113026
0,2240,1.89541,1.71074,0.184664
0,2240,5.05657,4.9912,0.065371
0,2240,2.41364,2.17071,0.242927
0,2240,2.14587,2.03221,0.113652
0,2240,1.37815,1.27638,0.101777
0,2240,4.22407,4.08507,0.138997
0,2240,6.43142,6.33814,0.0932781
0,2240,2.02664,1.88717,0.139472
0,2240,2.24915,2.04091,0.208241
0,2240,2.15203,2.09296,0.0590771
0,2240,2.43308,2.29599,0.137094
0,2240,1.40144,1.25398,0.147467
0,2240,1.73817,1.62086,0.117319
0,2240,2.79388,2.67394,0.119935
0,2240,2.63625,2.54519,0.0910597
0,2240,0.606374,0.47912,0.127254
0,2240,2.2788,2.17341,0.105383
0,2240,1.75319,1.57333,0.179857
0,2240,1.15012,1.06617,0.0839546
0,2240,1.37453,1.30071,0.0738137
0,2240,2.8721,2.79035,0.0817468
0,2240,5.62357,5.53489,0.0886841
0,2240,1.76542,1.57607,0.189345
0,2240,1.59367,1.44127,0.152396
0,2240,0.938339,0.850318,0.0880209
0,2240,2.25933,2.18292,0.0764104
0,2240,6.07356,5.95548,0.118072
0,2240,1.55064,1.44164,0.109003
0,2240,10.3014,10.1885,0.112879
0,2240,2.30225,2.12839,0.173865
0,2240,4.17042,4.03147,0.138943
0,2240,3.6758,3.62868,0.0471187
0,2240,2.69734,2.56171,0.135628
0,2240,2.08812,2.00478,0.0833346
0,2240,1.99045,1.80341,0.187044
0,2240,5.40038,5.34738,0.0530022
0,2240,4.90492,4.79391,0.111011
0,2240,3.33869,3.15578,0.182909
0,2240,4.16772,4.02808,0.139646
0,2240,2.3416,2.29731,0.044284
0,2240,3.30948,3.18488,0.124603
0,2240,3.39833,3.34016,0.0581709
0,2240,5.3376,5.19473,0.142869
0,2240,3.29194,3.17981,0.112126
0,2240,1.42811,1.38733,0.0407876
0,2240,1.33646,1.16371,0.172742
0,2240,0.971639,0.822965,0.148674
0,2240,1.68454,1.59041,0.0941297
0,2240,6.49161,6.33333,0.158278
0,2240,2.86752,2.81515,0.05237
0,2240,1.46686,1.34538,0.121483
0,2240,1.35,1.22133,0.128672
0,2240,1.32668,1.22435,0.102322
0,2240,2.22773,2.15014,0.0775886
0,2240,1.22279,1.14505,0.0777388
0,2240,1.45952,1.37822,0.0813064
0,2240,3.4454,3.29675,0.148655
0,2240,1.84304,1.65637,0.186668
