y,dNdeta,dNdy,PreEq,Hydro
0,2240,1.82893,1.74003,0.0889064
0,2240,2.43737,2.35916,0.0782076
0,2240,1.52215,1.45969,0.0624633
0,2240,2.01556,1.95554,0.0600194
0,2240,3.32051,3.22483,0.0956825
0,2240,2.00739,1.92764,0.0797515
0,2240,1.87949,1.80416,0.0753332
0,2240,2.40636,2.31426,0.092103
0,2240,2.81517,2.74379,0.0713812
0,2240,2.74205,2.67574,0.066309
0,2240,2.21149,2.14117,0.0703139
0,2240,2.66893,2.60382,0.0651112
0,2240,2.69166,2.63206,0.0596001
0,2240,1.92274,1.84734,0.0754068
0,2240,2.60062,2.54429,0.0563255
0,2240,1.95058,1.87576,0.074812
0,2240,1.96775,1.89504,0.0727131
0,2240,1.98163,1.9227,0.0589279
0,2240,2.37407,2.31461,0.0594624
0,2240,2.16962,2.10095,0.0686618
0,2240,1.64822,1.57293,0.0752926
0,2240,2.17348,2.12515,0.0483342
0,2240,2.60216,2.53439,0.0677762
0,2240,2.30537,2.19617,0.109202
0,2240,2.51516,2.45658,0.0585854
0,2240,1.9316,1.84921,0.0823866
0,2240,2.80194,2.73554,0.0664022
0,2240,2.51612,2.45818,0.0579477
0,2240,2.23574,2.16097,0.0747686
0,2240,2.43597,2.36534,0.0706362
0,2240,3.27136,3.20072,0.0706471
0,2240,1.91145,1.87039,0.0410614
0,2240,1.95941,1.90929,0.0501226
0,2240,1.65912,1.59368,0.0654392
0,2240,1.88257,1.81162,0.0709521
0,2240,2.14128,2.10238,0.0389016
0,2240,3.0412,2.95637,0.0848318
0,2240,2.66988,2.61253,0.0573586
0,2240,1.69134,1.61461,0.0767341
0,2240,2.65494,2.59796,0.056984
0,2240,1.81192,1.74214,0.0697843
0,2240,2.45131,2.37887,0.0724353
0,2240,2.65114,2.57219,0.0789548
0,2240,2.31043,2.25124,0.059186
0,2240,2.04718,1.98116,0.0660236
0,2240,1.61431,1.54435,0.0699551
0,2240,3.10831,3.03369,0.0746148
0,2240,3.18216,3.13215,0.0500154
0,2240,2.19724,2.14058,0.0566685
0,2240,2.9671,2.90726,0.0598396
0,2240,3.42953,3.3617,0.0678315
0,2240,2.50146,2.43711,0.0643507
0,2240,2.8265,2.7747,0.0518
0,2240,2.5411,2.45988,0.0812206
0,2240,2.18222,2.11786,0.0643601
0,2240,1.78682,1.72532,0.0615079
0,2240,2.99049,2.935,0.055491
0,2240,2.71915,2.64591,0.0732396
0,2240,1.46729,1.39977,0.0675209
0,2240,2.54179,2.46231,0.0794708
0,2240,2.40997,2.34538,0.0645928
0,2240,1.65335,1.58327,0.0700758
0,2240,2.53886,2.48763,0.0512213
0,2240,2.18183,2.12104,0.060784
0,2240,2.336,2.26838,0.067623
0,2240,2.58813,2.53464,0.0534937
0,2240,2.0367,1.97914,0.0575541
0,2240,1.91564,1.8545,0.0611424
