y,dNdeta,dNdy,PreEq,Hydro
0,2240,3.07509,2.94529,0.129801
0,2240,2.36705,2.24698,0.12007
0,2240,3.2357,3.09443,0.141264
0,2240,3.42959,3.28896,0.140632
0,2240,2.0489,1.94034,0.108556
0,2240,2.59701,2.48942,0.107594
0,2240,2.73699,2.62071,0.116284
0,2240,2.27865,2.16268,0.115973
0,2240,3.31237,3.19774,0.114634
0,2240,3.80499,3.69453,0.110463
0,2240,2.49508,2.38653,0.10855
0,2240,2.70025,2.56179,0.13846
0,2240,2.47641,2.35072,0.125694
0,2240,3.65092,3.55072,0.100201
0,2240,2.38631,2.25849,0.127813
0,2240,3.05792,2.95634,0.101584
0,2240,3.00456,2.87775,0.126811
0,2240,2.32136,2.21005,0.111309
0,2240,2.9095,2.77101,0.138489
0,2240,2.71557,2.60102,0.114551
0,2240,2.08416,1.99066,0.0934961
0,2240,2.48934,2.38396,0.105389
0,2240,2.8508,2.72995,0.120854
0,2240,2.95546,2.82238,0.133084
0,2240,2.13832,2.02078,0.117538
0,2240,2.82607,2.72614,0.0999266
0,2240,2.94014,2.80515,0.134987
0,2240,2.95309,2.81357,0.139527
0,2240,3.75579,3.61743,0.138359
0,2240,3.60141,3.47384,0.127564
0,2240,1.87744,1.75615,0.121294
0,2240,2.41518,2.27402,0.141166
0,2240,2.75217,2.63769,0.114479
0,2240,3.16128,3.03992,0.121363
0,2240,3.00455,2.87019,0.134361
0,2240,3.77443,3.64916,0.125265
0,2240,2.86131,2.76639,0.0949167
0,2240,2.83633,2.72815,0.108179
0,2240,3.98897,3.88056,0.108408
0,2240,2.51218,2.39157,0.120619
0,2240,2.43794,2.31906,0.11888
0,2240,2.33302,2.21775,0.115267
0,2240,2.88362,2.76826,0.115359
0,2240,2.63467,2.49969,0.134979
0,2240,3.02163,2.89721,0.124421
0,2240,2.34976,2.21061,0.139157
0,2240,1.95007,1.82858,0.121489
0,2240,2.73181,2.60611,0.125702
0,2240,2.9388,2.8057,0.133097
0,2240,2.72521,2.59922,0.125992
0,2240,3.38239,3.26896,0.113427
0,2240,2.11495,2.00697,0.107978
0,2240,3.08157,2.96449,0.117083
0,2240,3.39715,3.26366,0.133489
0,2240,4.02381,3.90296,0.120853
0,2240,2.63046,2.46788,0.162586
0,2240,2.5231,2.41141,0.111696
0,2240,3.11261,2.99453,0.118079
0,2240,2.89265,2.76477,0.127887
0,2240,2.69606,2.56942,0.126636
0,2240,2.33662,2.22485,0.11177
0,2240,3.05014,2.90469,0.145455
0,2240,2.38875,2.26295,0.125796
0,2240,2.15956,2.04177,0.117792
0,2240,2.78829,2.67731,0.110972
0,2240,3.00449,2.87611,0.128375
0,2240,1.81858,1.68284,0.135746
0,2240,2.4859,2.36729,0.118613
0,2240,3.18753,3.07943,0.108101
0,2240,2.90101,2.78994,0.111073
0,2240,2.60882,2.49218,0.116647
0,2240,3.28054,3.13402,0.146519
0,2240,2.03688,1.93087,0.106016
0,2240,2.46693,2.34078,0.126147
0,2240,2.20178,2.08516,0.116621
0,2240,3.87378,3.76278,0.111003
0,2240,2.53845,2.41406,0.124388
0,2240,3.04838,2.94655,0.101829
0,2240,2.74411,2.65092,0.0931888
0,2240,2.36632,2.25447,0.111859
0,2240,3.09817,2.99878,0.0993893
0,2240,2.57937,2.46173,0.117638
0,2240,1.81542,1.68707,0.12835
0,2240,2.69858,2.60353,0.0950457
0,2240,3.8195,3.72859,0.090916
0,2240,3.92128,3.82064,0.100648
0,2240,2.94264,2.80498,0.137665
0,2240,2.46724,2.36413,0.103117
0,2240,2.14199,2.03996,0.102029
0,2240,2.7604,2.6289,0.131502
0,2240,2.80107,2.67808,0.122997
0,2240,1.99454,1.88549,0.109045
0,2240,2.45361,2.34203,0.111581
0,2240,3.56205,3.46518,0.0968719
0,2240,2.82802,2.70329,0.124726
0,2240,2.26795,2.1317,0.136248
0,2240,3.10259,2.98691,0.115685
0,2240,2.98652,2.86406,0.122468
0,2240,3.14861,3.04191,0.106693
0,2240,2.04458,1.91752,0.127062
0,2240,3.20708,3.10696,0.100125
0,2240,2.06479,1.95195,0.112841
0,2240,1.47824,1.37396,0.104284
0,2240,3.34244,3.22179,0.120648
0,2240,3.44641,3.30874,0.137671
0,2240,2.36229,2.21935,0.142942
0,2240,2.0437,1.93763,0.106071
0,2240,2.03676,1.93433,0.102438
0,2240,2.11383,1.98015,0.133683
0,2240,2.82426,2.68473,0.139529
0,2240,3.63345,3.5298,0.103653
0,2240,2.85979,2.73355,0.126235
0,2240,1.33382,1.18925,0.144568
0,2240,3.91072,3.77627,0.13445
0,2240,2.69308,2.58902,0.104052
0,2240,2.27866,2.14232,0.13634
0,2240,2.14455,2.0292,0.115349
0,2240,2.74928,2.64651,0.102762
0,2240,3.30469,3.20486,0.0998297
0,2240,2.9072,2.78116,0.126038
0,2240,2.85632,2.73308,0.123242
0,2240,2.50991,2.37185,0.138062
0,2240,3.14152,3.02862,0.112901
0,2240,3.3028,3.19968,0.10312
0,2240,2.61454,2.49293,0.121608
0,2240,3.58211,3.4638,0.118309
0,2240,2.03466,1.9283,0.106363
0,2240,2.97098,2.84873,0.122246
0,2240,2.00941,1.89955,0.109853
0,2240,1.99479,1.86996,0.124825
0,2240,2.61136,2.49357,0.117795
0,2240,2.6548,2.52197,0.132838
0,2240,2.92021,2.80182,0.118397
0,2240,2.81991,2.732,0.0879136
0,2240,2.62197,2.51194,0.110032
0,2240,4.10472,3.96392,0.140806
0,2240,2.27334,2.14387,0.129465
0,2240,2.09993,1.98597,0.113961
0,2240,2.81343,2.70593,0.107497
0,2240,2.3046,2.18451,0.120086
0,2240,2.31976,2.21195,0.107812
0,2240,2.75139,2.64578,0.105613
0,2240,2.41685,2.31554,0.10131
0,2240,2.88062,2.76477,0.115855
0,2240,3.04177,2.89063,0.151133
0,2240,2.22816,2.11954,0.108617
0,2240,2.99187,2.89537,0.0965056
0,2240,1.8263,1.71382,0.112483
0,2240,3.14504,3.02098,0.124053
0,2240,2.4234,2.3235,0.0998971
0,2240,2.27527,2.17569,0.0995744
0,2240,2.98606,2.86509,0.120967
0,2240,2.58153,2.47148,0.110054
0,2240,2.04738,1.94775,0.0996234
0,2240,2.94685,2.81774,0.129102
0,2240,2.7016,2.58678,0.114822
0,2240,2.28525,2.16209,0.123161
0,2240,3.07343,2.93199,0.141447
0,2240,2.88364,2.78095,0.102688
0,2240,3.17836,3.03352,0.144847
0,2240,2.48496,2.36778,0.117183
0,2240,2.80242,2.70623,0.0961944
0,2240,3.00321,2.89965,0.103555
0,2240,2.93491,2.81886,0.116047
0,2240,2.33422,2.21319,0.121034
0,2240,3.62605,3.49112,0.134931
0,2240,3.24012,3.13299,0.107139
0,2240,2.09221,1.97026,0.121944
0,2240,2.13969,2.00888,0.130809
0,2240,2.55625,2.44788,0.10837
0,2240,2.35174,2.23542,0.116321
0,2240,2.84067,2.73523,0.105437
0,2240,2.42319,2.31138,0.111807
0,2240,2.42831,2.27314,0.155175
0,2240,2.71468,2.60037,0.114312
0,2240,2.08182,1.96275,0.119069
0,2240,2.62071,2.50172,0.118996
0,2240,2.46642,2.3393,0.127127
0,2240,2.14792,2.01874,0.12918
0,2240,3.56109,3.47055,0.0905461
0,2240,4.31594,4.21939,0.0965518
0,2240,2.64915,2.52935,0.11979
0,2240,2.96604,2.85956,0.106481
0,2240,2.30494,2.18324,0.121698
0,2240,2.40869,2.2614,0.147285
0,2240,4.20844,4.10388,0.10456
0,2240,2.30001,2.17501,0.125006
0,2240,2.1342,2.01307,0.121139
0,2240,2.30256,2.16054,0.142018
0,2240,1.9746,1.85352,0.121085
0,2240,2.61569,2.49313,0.122564
0,2240,2.6772,2.54937,0.127829
0,2240,2.45322,2.32729,0.125925
0,2240,3.27688,3.14493,0.131948
0,2240,3.17444,3.0453,0.129139
0,2240,3.19392,3.07701,0.116908
0,2240,2.45805,2.34138,0.116676
0,2240,2.68517,2.56809,0.117084
0,2240,2.47481,2.35223,0.122579
0,2240,2.68852,2.56859,0.119925
0,2240,2.73648,2.63022,0.106252
0,2240,2.79043,2.68927,0.101156
0,2240,2.1766,2.04129,0.135303
0,2240,2.85928,2.73411,0.125169
0,2240,2.33892,2.19553,0.143386
0,2240,2.74543,2.64005,0.105381
0,2240,2.53497,2.43816,0.0968164
0,2240,2.33905,2.21273,0.126322
0,2240,2.56845,2.44425,0.124201
0,2240,2.8154,2.66842,0.146975
0,2240,2.95139,2.82037,0.131019
0,2240,2.70511,2.61882,0.0862951
0,2240,2.93493,2.81419,0.12074
0,2240,2.87882,2.77532,0.103503
0,2240,3.80416,3.67941,0.124753
0,2240,2.65215,2.5461,0.10605
0,2240,2.79636,2.68433,0.112031
0,2240,2.76946,2.65003,0.119434
0,2240,2.94011,2.84258,0.0975288
0,2240,2.3626,2.26351,0.09909
0,2240,1.82578,1.69833,0.127455
0,2240,2.90883,2.78615,0.122687
0,2240,3.12755,3.00471,0.122837
0,2240,2.71707,2.61782,0.0992533
0,2240,3.32889,3.19933,0.129562
0,2240,3.26829,3.16035,0.107937
0,2240,2.08502,1.98087,0.104148
0,2240,2.80994,2.67631,0.133625
0,2240,2.25844,2.13996,0.118482
0,2240,2.30759,2.16611,0.141478
0,2240,2.56901,2.4347,0.134303
0,2240,2.61743,2.47479,0.142637
0,2240,1.90277,1.77692,0.125846
0,2240,2.67763,2.5621,0.115521
0,2240,2.03211,1.94356,0.0885572
0,2240,3.61691,3.51158,0.105337
0,2240,2.65628,2.54168,0.114594
0,2240,2.61635,2.5029,0.113459
0,2240,2.38453,2.23828,0.146248
0,2240,2.36931,2.2362,0.133105
0,2240,2.56236,2.4394,0.122962
0,2240,3.81044,3.72312,0.0873261
0,2240,2.90072,2.78189,0.118826
0,2240,3.10876,2.99243,0.116326
0,2240,3.38884,3.27827,0.110575
0,2240,3.59706,3.48173,0.115334
0,2240,1.80145,1.68888,0.112565
0,2240,2.33516,2.22466,0.110495
0,2240,2.86054,2.75769,0.102855
0,2240,2.80086,2.68209,0.118769
0,2240,2.55243,2.44241,0.110013
0,2240,2.40009,2.28749,0.112597
0,2240,1.97499,1.87866,0.0963314
0,2240,2.10523,1.9946,0.110631
0,2240,2.37179,2.27082,0.100961
0,2240,2.32211,2.20458,0.11753
0,2240,2.72893,2.61812,0.110809
0,2240,3.4213,3.29806,0.123243
0,2240,2.23845,2.10999,0.128465
0,2240,2.51742,2.4092,0.108217
0,2240,2.70034,2.58674,0.113599
0,2240,3.57255,3.45877,0.113778
0,2240,2.65694,2.55206,0.104879
0,2240,2.2801,2.16948,0.110625
0,2240,2.96419,2.86451,0.0996885
0,2240,2.2823,2.14451,0.13779
0,2240,3.13974,3.01973,0.120016
0,2240,2.71701,2.61492,0.102089
0,2240,2.7605,2.64195,0.118552
0,2240,3.41926,3.30384,0.11542
0,2240,2.51643,2.37236,0.144067
0,2240,2.66087,2.5475,0.113372
0,2240,3.04058,2.91334,0.127236
0,2240,2.77473,2.67908,0.0956519
0,2240,2.43272,2.31581,0.116913
0,2240,2.66315,2.5218,0.141349
0,2240,1.95014,1.82466,0.125478
0,2240,3.00761,2.88982,0.117799
0,2240,1.9201,1.80319,0.116912
0,2240,3.09803,2.99835,0.0996789
0,2240,2.66721,2.52999,0.137214
0,2240,2.62753,2.51745,0.110086
0,2240,3.04479,2.92371,0.12108
0,2240,2.7546,2.62815,0.126445
0,2240,2.36391,2.24126,0.122646
0,2240,2.44465,2.32949,0.115153
0,2240,2.38805,2.27696,0.111092
0,2240,1.99205,1.86803,0.124017
0,2240,2.38859,2.27714,0.111449
0,2240,2.8955,2.7754,0.1201
0,2240,2.52845,2.38975,0.138703
0,2240,2.99174,2.89074,0.101003
0,2240,2.78098,2.67223,0.108745
0,2240,2.32892,2.22527,0.103646
0,2240,2.80995,2.66839,0.141557
0,2240,2.6181,2.4788,0.139305
0,2240,3.14217,2.99892,0.143246
0,2240,2.9085,2.75942,0.149084
0,2240,2.40285,2.27107,0.131787
0,2240,2.23157,2.11889,0.112677
0,2240,3.3109,3.20493,0.105966
0,2240,2.16728,2.06984,0.0974475
0,2240,3.67263,3.56102,0.111615
0,2240,2.35018,2.22141,0.128769
0,2240,3.84441,3.72137,0.123038
0,2240,2.68184,2.55268,0.129161
0,2240,2.56448,2.44625,0.118234
0,2240,3.85131,3.7484,0.102915
0,2240,2.00282,1.89368,0.109145
0,2240,2.33018,2.20099,0.129195
0,2240,2.8518,2.74462,0.10718
0,2240,2.22745,2.09541,0.132044
0,2240,2.95693,2.85683,0.100094
0,2240,2.51727,2.39357,0.123701
0,2240,2.7454,2.61932,0.12608
0,2240,2.69541,2.56574,0.129673
0,2240,3.00704,2.89485,0.112191
0,2240,2.73325,2.60122,0.132022
0,2240,2.11615,1.99806,0.118095
0,2240,3.52223,3.3981,0.12413
0,2240,1.81189,1.70587,0.106015
0,2240,2.45541,2.31935,0.136061
0,2240,2.59385,2.46395,0.129899
0,2240,2.49116,2.37504,0.116114
0,2240,3.2006,3.07513,0.125469
0,2240,2.89159,2.75751,0.13408
0,2240,2.63387,2.50146,0.132405
0,2240,2.56966,2.44183,0.127834
0,2240,2.54176,2.4249,0.116864
0,2240,2.21883,2.0773,0.141529
0,2240,3.08196,2.95149,0.130473
0,2240,2.32201,2.21674,0.105275
0,2240,3.00217,2.88744,0.114729
0,2240,2.3186,2.20476,0.113834
0,2240,2.67117,2.51996,0.15121
0,2240,2.57332,2.46116,0.112163
0,2240,2.51974,2.40193,0.117806
0,2240,2.57784,2.44662,0.131216
0,2240,2.67531,2.56132,0.113986
0,2240,2.29146,2.18269,0.108772
0,2240,3.01276,2.90482,0.107941
0,2240,2.88928,2.77528,0.113999
0,2240,2.47665,2.34695,0.129705
0,2240,2.78043,2.66118,0.119254
0,2240,2.72474,2.59818,0.126566
0,2240,2.32172,2.17514,0.146587
0,2240,2.52022,2.40466,0.115566
0,2240,1.87428,1.73435,0.139932
0,2240,2.5059,2.37768,0.128215
0,2240,2.80694,2.69292,0.114014
0,2240,2.01597,1.90258,0.113382
0,2240,2.2438,2.12493,0.11887
0,2240,2.8022,2.681,0.1212
0,2240,3.03913,2.89063,0.148507
0,2240,3.05376,2.95007,0.103685
0,2240,3.35003,3.25089,0.0991441
0,2240,2.85264,2.73682,0.115815
0,2240,2.40324,2.27923,0.124011
0,2240,3.53916,3.43607,0.103094
0,2240,1.88648,1.77361,0.112865
0,2240,2.47902,2.35598,0.123044
0,2240,3.14383,3.03024,0.113585
0,2240,2.7625,2.6429,0.119607
0,2240,2.48251,2.35297,0.129536
0,2240,1.87747,1.77851,0.0989619
0,2240,3.85724,3.73988,0.117357
0,2240,2.50241,2.40216,0.10025
0,2240,2.31227,2.18451,0.12776
0,2240,2.62174,2.51768,0.104063
0,2240,3.24147,3.12784,0.113636
0,2240,2.84797,2.71422,0.133748
0,2240,3.2726,3.15476,0.117842
0,2240,2.28852,2.15692,0.131605
0,2240,3.44712,3.3249,0.122225
0,2240,3.42884,3.31322,0.115621
0,2240,2.62695,2.50656,0.120384
0,2240,2.40286,2.29685,0.106011
0,2240,3.03244,2.91224,0.120205
0,2240,2.12767,1.98872,0.138949
0,2240,3.51109,3.41128,0.0998129
0,2240,2.2316,2.12854,0.103059
0,2240,2.25281,2.14378,0.109033
0,2240,3.01797,2.90356,0.11441
0,2240,2.50347,2.38846,0.115011
0,2240,2.23715,2.11668,0.12047
0,2240,2.08944,1.98996,0.0994838
0,2240,2.82691,2.70715,0.119759
0,2240,2.23435,2.12379,0.110562
0,2240,2.56546,2.43387,0.131598
0,2240,3.14166,3.01176,0.129897
0,2240,3.61809,3.47726,0.140829
0,2240,2.47737,2.35739,0.119974
0,2240,2.60974,2.49879,0.110955
0,2240,3.68067,3.54927,0.131401
0,2240,2.49152,2.34571,0.14581
0,2240,3.25756,3.14087,0.116693
0,2240,2.26239,2.16181,0.100581
0,2240,2.5974,2.48566,0.11174
0,2240,2.46343,2.34171,0.12172
0,2240,3.23431,3.11036,0.123942
0,2240,2.02563,1.90462,0.121015
0,2240,3.3454,3.23762,0.107778
0,2240,2.65543,2.54315,0.112281
0,2240,1.86786,1.78096,0.0868927
0,2240,2.9158,2.76963,0.146166
0,2240,2.89687,2.77199,0.12488
0,2240,3.60426,3.49035,0.11391
0,2240,2.31995,2.21283,0.107116
0,2240,2.28412,2.16189,0.122226
0,2240,1.98832,1.88171,0.106601
0,2240,3.26011,3.1562,0.103911
0,2240,2.8699,2.76298,0.106925
0,2240,2.46635,2.33909,0.127258
0,2240,3.38063,3.28582,0.09481
0,2240,3.15085,3.04001,0.110844
0,2240,2.85535,2.72652,0.128837
0,2240,3.85696,3.73959,0.117371
0,2240,3.6191,3.50887,0.110226
0,2240,2.11125,2.01112,0.100133
0,2240,3.18504,3.06988,0.115159
0,2240,3.31647,3.22217,0.0943062
0,2240,2.51612,2.42851,0.0876068
0,2240,2.8739,2.76756,0.106344
0,2240,2.75941,2.64097,0.118437
0,2240,3.4697,3.35143,0.118262
0,2240,2.79366,2.67342,0.120236
0,2240,3.36084,3.23659,0.124254
0,2240,3.19973,3.11603,0.0836977
0,2240,2.04978,1.94422,0.105567
0,2240,1.9295,1.81521,0.114292
0,2240,2.58265,2.44964,0.133001
0,2240,3.21128,3.10534,0.105941
0,2240,2.73069,2.61044,0.120255
0,2240,2.54354,2.42961,0.11393
0,2240,3.25438,3.11877,0.135608
0,2240,2.84419,2.7071,0.137087
0,2240,2.71358,2.60062,0.112959
0,2240,2.04441,1.922,0.122412
0,2240,2.89187,2.75899,0.13288
0,2240,3.0476,2.9124,0.135202
0,2240,2.60918,2.50827,0.10091
0,2240,3.07751,2.95558,0.121935
0,2240,3.4282,3.33522,0.0929769
0,2240,3.65478,3.54354,0.111238
0,2240,2.15537,2.04658,0.108796
0,2240,3.4484,3.35702,0.0913743
0,2240,2.0016,1.87387,0.127733
0,2240,2.09902,1.99032,0.108695
0,2240,2.62941,2.52609,0.103319
0,2240,3.02237,2.90085,0.121514
0,2240,2.5241,2.41174,0.112352
0,2240,2.81861,2.67156,0.147046
0,2240,2.64609,2.52217,0.123921
0,2240,3.00321,2.88675,0.116463
0,2240,2.79961,2.69746,0.10215
0,2240,3.7092,3.58828,0.120915
0,2240,2.76292,2.6679,0.0950159
0,2240,2.68926,2.56184,0.127426
0,2240,2.61676,2.51148,0.10528
0,2240,2.56787,2.47635,0.0915209
0,2240,1.96051,1.84105,0.119457
0,2240,3.06159,2.92762,0.133966
0,2240,2.68433,2.55957,0.124765
0,2240,2.87143,2.7543,0.117128
0,2240,2.55389,2.42374,0.130155
0,2240,4.14504,4.04199,0.103052
0,2240,2.86279,2.77626,0.0865347
0,2240,2.01597,1.92104,0.0949282
0,2240,2.8295,2.72136,0.108143
0,2240,3.00774,2.88791,0.119823
0,2240,3.0358,2.92893,0.10687
0,2240,3.07936,2.95588,0.123473
0,2240,4.16392,4.04669,0.117231
0,2240,2.77655,2.66825,0.108298
0,2240,3.70993,3.57514,0.134792
0,2240,2.45128,2.33143,0.119855
0,2240,2.84677,2.71682,0.129946
0,2240,3.64252,3.51544,0.127079
0,2240,2.81112,2.67884,0.132278
0,2240,2.95322,2.84713,0.106085
0,2240,2.12282,1.98986,0.132962
0,2240,2.99465,2.89842,0.0962292
0,2240,2.79929,2.70426,0.0950271
0,2240,2.32497,2.21214,0.112826
0,2240,2.89536,2.76402,0.131341
0,2240,2.03507,1.93047,0.104604
0,2240,3.71285,3.57798,0.134865
0,2240,2.2953,2.17063,0.124669
0,2240,2.2283,2.09615,0.132158
0,2240,2.99717,2.87213,0.125043
0,2240,4.4862,4.35291,0.13329
0,2240,3.00795,2.91495,0.0930034
0,2240,2.8322,2.72278,0.109421
0,2240,2.63843,2.50003,0.138401
0,2240,2.45174,2.35655,0.0951881
0,2240,2.32935,2.20235,0.127
0,2240,2.11063,2.02046,0.0901776
0,2240,2.39901,2.28312,0.115887
0,2240,2.19733,2.08511,0.112224
0,2240,2.832,2.70824,0.123767
0,2240,3.35081,3.24373,0.107079
0,2240,2.95462,2.83743,0.117193
0,2240,2.45463,2.32376,0.130878
0,2240,2.65106,2.54162,0.109441
0,2240,2.89068,2.77065,0.120025
0,2240,3.16974,3.03393,0.135804
0,2240,2.66938,2.56249,0.10689
0,2240,2.8852,2.77161,0.113586
0,2240,2.70251,2.59103,0.111472
0,2240,3.6709,3.53287,0.138033
0,2240,1.90225,1.76319,0.139063
0,2240,2.66799,2.54724,0.120746
0,2240,2.68927,2.56239,0.126882
0,2240,3.06213,2.91612,0.146011
0,2240,2.73511,2.63015,0.104959
0,2240,1.93418,1.77112,0.163068
0,2240,2.85502,2.71929,0.135733
0,2240,2.29907,2.18777,0.111304
0,2240,1.87901,1.75861,0.120396
0,2240,3.35226,3.23639,0.115863
0,2240,1.81707,1.69826,0.11881
0,2240,3.24324,3.11375,0.129486
0,2240,3.08377,2.9826,0.101163
0,2240,3.05025,2.94237,0.107877
0,2240,2.34221,2.24574,0.0964667
0,2240,3.09739,2.99484,0.10255
0,2240,2.39811,2.28273,0.115381
0,2240,2.93632,2.83505,0.10127
0,2240,3.09841,2.96372,0.134687
0,2240,2.46997,2.35709,0.112883
0,2240,2.66499,2.5431,0.121893
0,2240,2.65742,2.54241,0.11501
0,2240,2.73887,2.62897,0.109902
0,2240,2.643,2.50659,0.136414
0,2240,2.34305,2.24659,0.0964651
0,2240,2.47956,2.37835,0.101201
0,2240,3.22339,3.10426,0.119134
0,2240,2.83165,2.7411,0.0905502
0,2240,3.20809,3.11226,0.0958277
0,2240,3.27987,3.15339,0.126484
0,2240,2.51186,2.38508,0.126773
0,2240,3.02615,2.87912,0.147033
0,2240,2.48214,2.39447,0.0876637
0,2240,3.0803,2.98175,0.0985493
0,2240,3.57511,3.44556,0.129554
0,2240,1.66551,1.56501,0.100501
0,2240,2.24837,2.13398,0.114396
0,2240,2.60287,2.50497,0.0979076
0,2240,3.62969,3.49602,0.133677
0,2240,3.47912,3.35414,0.124981
0,2240,4.40093,4.26348,0.137448
0,2240,2.98045,2.84839,0.132066
0,2240,2.00347,1.85314,0.150329
0,2240,2.19114,2.06736,0.123778
0,2240,2.34904,2.19858,0.150461
0,2240,3.68931,3.5862,0.10311
0,2240,2.66405,2.56648,0.0975663
0,2240,3.15551,3.01906,0.136443
0,2240,2.40788,2.2936,0.114282
0,2240,2.63043,2.52767,0.102758
0,2240,2.5072,2.36981,0.137395
0,2240,2.18062,2.07649,0.104131
0,2240,2.15744,2.0489,0.108541
0,2240,2.56607,2.43156,0.134507
0,2240,1.94094,1.81915,0.121794
0,2240,2.99258,2.82806,0.164526
0,2240,2.52573,2.39463,0.131097
0,2240,3.0115,2.90022,0.111282
0,2240,2.39188,2.25289,0.138993
0,2240,2.17633,2.06323,0.113094
0,2240,2.74972,2.64265,0.107072
0,2240,2.3552,2.2588,0.0963971
0,2240,2.86194,2.74835,0.113581
0,2240,3.2731,3.16771,0.105399
0,2240,2.67045,2.54684,0.123607
0,2240,2.9418,2.82331,0.118493
0,2240,2.50524,2.37491,0.13033
0,2240,2.02556,1.89636,0.129195
0,2240,2.4334,2.31257,0.120835
0,2240,2.52527,2.41846,0.10681
0,2240,3.04136,2.932,0.109364
0,2240,2.29768,2.2064,0.0912847
0,2240,2.62744,2.52635,0.101082
0,2240,2.58997,2.4807,0.109264
0,2240,3.34164,3.2436,0.0980401
0,2240,2.46437,2.3314,0.132966
0,2240,2.18188,2.06486,0.11702
0,2240,1.97261,1.87135,0.101262
0,2240,2.08163,1.95474,0.126899
0,2240,2.21096,2.09102,0.11994
0,2240,2.29432,2.18188,0.112433
0,2240,2.36381,2.24922,0.114591
0,2240,3.81426,3.70032,0.113933
0,2240,3.2666,3.15838,0.108215
0,2240,2.77699,2.66742,0.109566
0,2240,3.30771,3.18586,0.121857
0,2240,2.64272,2.50611,0.136607
0,2240,2.36355,2.23979,0.12376
0,2240,3.095,2.99302,0.101981
0,2240,3.22248,3.08864,0.133844
0,2240,2.22019,2.12238,0.0978078
0,2240,2.48562,2.33973,0.145896
0,2240,2.51717,2.38852,0.128654
0,2240,2.55436,2.40079,0.153569
0,2240,1.94634,1.83273,0.113606
0,2240,2.98362,2.87076,0.112856
0,2240,2.81002,2.67208,0.137936
0,2240,2.93941,2.79035,0.149065
0,2240,2.41361,2.2871,0.126509
0,2240,3.09871,2.97623,0.122489
0,2240,2.82449,2.69122,0.133263
0,2240,3.22757,3.11365,0.113921
0,2240,2.79558,2.67626,0.119318
0,2240,2.02164,1.91362,0.108021
0,2240,3.62968,3.51145,0.118227
0,2240,3.3246,3.19731,0.127288
0,2240,3.30793,3.20605,0.101884
0,2240,2.69042,2.54662,0.143796
0,2240,3.91668,3.79297,0.123706
0,2240,3.05829,2.94589,0.1124
0,2240,2.62526,2.50652,0.118747
0,2240,2.66785,2.56755,0.100294
0,2240,2.58197,2.45225,0.129717
0,2240,2.876,2.73806,0.137934
